task,model,unit,stratum,pearson_delta
T5c,scGPT,B,perturbation=TGX 221,0.43485674991952417
T5c,scGPT,B,perturbation=CGM-097,0.6421841759335494
T5c,scGPT,B,perturbation=Clemastine,0.2819954996589869
T5c,scGPT,B,perturbation=Imatinib,0.23902296160951
T5c,scGPT,B,perturbation=Tipifarnib,0.3542288060849579
T5c,scGPT,B,perturbation=RG7090,0.4608327852946473
T5c,scGPT,B,perturbation=CHIR-99021,0.4646018975473194
T5c,scGPT,B,perturbation=TR-14035,0.340329398705834
T5c,scGPT,B,perturbation=Pitavastatin Calcium,0.6482655972655786
T5c,scGPT,B,perturbation=SLx-2119,0.2911240521526994
T5c,scGPT,B,perturbation=YK 4-279,0.45615731591315123
T5c,scGPT,B,perturbation=SCH-58261,0.260029361362493
T5c,scGPT,B,perturbation=BX 912,0.35941661651130374
T5c,scGPT,B,perturbation=GLPG0634,0.48725916516616025
T5c,scGPT,B,perturbation=Defactinib,0.3831274731262859
T5c,scGPT,B,perturbation=Nilotinib,0.5098532261121838
T5c,scGPT,B,perturbation=ABT737,0.11069229031312675
T5c,scGPT,B,perturbation=Nefazodone,0.27948000545508755
T5c,scGPT,B,perturbation=Buspirone,0.23172957608533462
T5c,scGPT,B,perturbation=Colforsin,0.2719606937165888
T5c,scGPT,B,perturbation=Doxorubicin,0.4471961453700467
T5c,scGPT,B,perturbation=Mubritinib (TAK 165),0.39316417220325434
T5c,scGPT,B,perturbation=BI-D1870,0.4508823070695595
T5c,scGPT,B,perturbation=AT 7867,0.4191988863514865
T5c,scGPT,B,perturbation=PRT-062607,0.5078564568125469
T5c,scGPT,B,perturbation=STK219801,0.2928745445886592
T5c,scGPT,B,perturbation=Midostaurin,0.49096319154367873
T5c,scGPT,B,perturbation=PF-03814735,0.5844631709649117
T5c,scGPT,B,perturbation=Vanoxerine,0.30670015209671503
T5c,scGPT,B,perturbation=AZD3514,0.3370868940910559
T5c,scGPT,B,perturbation=OSI-930,0.2601931022562849
T5c,scGPT,B,perturbation=AZ628,0.44380701085285873
T5c,scGPT,B,perturbation=TPCA-1,0.5359210180617964
T5c,scGPT,B,perturbation=CEP-37440,0.3423397732490998
T5c,scGPT,B,perturbation=Tivantinib,0.28815402812545626
T5c,scGPT,B,perturbation=AZD4547,0.30735705299210253
T5c,scGPT,B,perturbation=SB525334,0.4445933587457541
T5c,scGPT,B,perturbation=HMN-214,0.5869926079911514
T5c,scGPT,B,perturbation=GO-6976,0.5188640813943174
T5c,scGPT,B,perturbation=AZD-8330,0.35049489751484264
T5c,scGPT,B,perturbation=MGCD-265,0.2886458855718533
T5c,scGPT,B,perturbation=GSK256066,0.3172276676840882
T5c,scGPT,B,perturbation=Tosedostat,0.23992987490692888
T5c,scGPT,B,perturbation=Prednisolone,0.5462709358315545
T5c,scGPT,B,perturbation=HYDROXYUREA,0.24547664275598824
T5c,scGPT,B,perturbation=Decitabine,0.23376426831984068
T5c,scGPT,B,perturbation=CC-401,0.42445698617050664
T5c,scGPT,B,perturbation=Saracatinib,0.5089980677526605
T5c,scGPT,B,perturbation=Masitinib,0.30912291900132816
T5c,scGPT,B,perturbation=GSK-1070916,0.2980843221675003
T5c,scGPT,B,perturbation=R428,0.3669338287834146
T5c,scGPT,B,perturbation=Colchicine,0.5130064449491782
T5c,scGPT,B,perturbation=Tacalcitol,0.36089961878973503
T5c,scGPT,B,perturbation=LDN 193189,0.2885617735366551
T5c,scGPT,B,perturbation=Resminostat,0.5811161845043028
T5c,scGPT,B,perturbation=RG7112,0.31995846274856593
T5c,scGPT,B,perturbation=Ricolinostat,0.1833830338932268
T5c,scGPT,B,perturbation=Oxybenzone,0.23235584623400787
T5c,scGPT,B,perturbation=ABT-199 (GDC-0199),0.16402463146537574
T5c,scGPT,B,perturbation=Selumetinib,0.3522933533594878
T5c,scGPT,B,perturbation=Cabozantinib,0.4447018868188649
T5c,scGPT,B,perturbation=Crizotinib,0.48244643367471624
T5c,scGPT,B,perturbation=Lamivudine,0.28562749324708175
T5c,scGPT,B,perturbation=Ceritinib,0.29617015535377167
T5c,scGPT,B,perturbation=Bosutinib,0.5860417294542422
T5c,scGPT,B,perturbation=Vandetanib,0.2654574951290612
T5c,scGPT,B,perturbation=Mometasone Furoate,0.6077132064980224
T5c,scGPT,B,perturbation=Clotrimazole,0.27095795520214516
T5c,scGPT,B,perturbation=CGP 60474,0.07803393131079003
T5c,scGPT,Mono,perturbation=Atorvastatin,0.2591060599710575
T5c,scGPT,Mono,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,0.44166109331434067
T5c,scGPT,Mono,perturbation=Topotecan,0.36401522978994405
T5c,scGPT,Mono,perturbation=BMS-265246,0.36967514843145804
T5c,scGPT,Mono,perturbation=AMD-070 (hydrochloride),0.1300315644401606
T5c,scGPT,Mono,perturbation=AT13387,0.40898041823908715
T5c,scGPT,Mono,perturbation=Desloratadine,0.18064342890985183
T5c,scGPT,Mono,perturbation=Ganetespib (STA-9090),0.424827377614366
T5c,scGPT,Mono,perturbation=O-Demethylated Adapalene,0.15899700136013753
T5c,scGPT,Mono,perturbation=BAY 87-2243,0.2840598161433687
T5c,scGPT,Mono,perturbation=Ruxolitinib,0.44250400908679666
T5c,scGPT,Mono,perturbation=Sgc-cbp30,0.17141882953787077
T5c,scGPT,Mono,perturbation=PF-04691502,0.31999986335623026
T5c,scGPT,Mono,perturbation=Dactolisib,0.5781115593067784
T5c,scGPT,Mono,perturbation=Alogliptin,0.16558385244378784
T5c,scGPT,Mono,perturbation=Clomipramine,0.23458527512248215
T5c,scGPT,Mono,perturbation=Protriptyline,0.15545983046459416
T5c,scGPT,Mono,perturbation=Phenylbutazone,0.17789270524428294
T5c,scGPT,Mono,perturbation=Pomalidomide,0.13454657256986252
T5c,scGPT,Mono,perturbation=FK 866,0.3748988299632536
T5c,scGPT,Mono,perturbation=Perhexiline,0.32068183142683615
T5c,scGPT,Mono,perturbation=BMS-536924,0.46093466923026477
T5c,scGPT,Mono,perturbation=Penfluridol,0.25808027833716
T5c,scGPT,Mono,perturbation=Sunitinib,0.15898893953735008
T5c,scGPT,Mono,perturbation=I-BET151,0.4360598271105641
T5c,scGPT,Mono,perturbation=K-02288,0.08707449114792055
T5c,scGPT,Mono,perturbation=Dovitinib,0.16529076896581746
T5c,scGPT,Mono,perturbation=Chlorpheniramine,0.12990766199256626
T5c,scGPT,Mono,perturbation=IKK Inhibitor VII,0.40058784756170984
T5c,scGPT,Mono,perturbation=Quizartinib,0.10754595580204497
T5c,scGPT,Mono,perturbation=Tivozanib,0.1069032295276886
T5c,scGPT,Mono,perturbation=Foretinib,0.36267107080399635
T5c,scGPT,Mono,perturbation=BMS-777607,0.26295472979000956
T5c,scGPT,Mono,perturbation=AVL-292,0.27340762435445093
T5c,scGPT,Mono,perturbation=Scriptaid,0.44180131721745824
T5c,scGPT,Mono,perturbation=RVX-208,0.25662838807005595
T5c,scGPT,Mono,perturbation=Amiodarone,0.10060999350230841
T5c,scGPT,Mono,perturbation=RN-486,0.16529562355999364
T5c,scGPT,Mono,perturbation=Tamatinib,0.4389719285771296
T5c,scGPT,Mono,perturbation=GW843682X,0.20657219736293558
T5c,scGPT,Mono,perturbation=Porcn Inhibitor III,0.28106170410365233
T5c,scGPT,Mono,perturbation=Navitoclax,0.34038904068705833
T5c,scGPT,Mono,perturbation=BAY 61-3606,0.3424249002475368
T5c,scGPT,Mono,perturbation=Ketoconazole,0.6177764816963532
T5c,scGPT,Mono,perturbation=Isoniazid,0.1537111473056364
T5c,scGPT,Mono,perturbation=PD-0325901,0.24516350346784807
T5c,scGPT,Mono,perturbation=TIE2 Kinase Inhibitor,0.18455605808160055
T5c,scGPT,Mono,perturbation=TL_HRAS26,0.1773581383444605
T5c,scGPT,Mono,perturbation=Methotrexate,0.31839747607197116
T5c,scGPT,Mono,perturbation=LY2090314,0.2203467909892878
T5c,scGPT,Mono,perturbation=Alvocidib,0.018621130227132156
T5c,scGPT,Mono,perturbation=IMD-0354,0.392516009065828
T5c,scGPT,Mono,perturbation=MK-5108,0.25075183586490357
T5c,scGPT,Mono,perturbation=Ixabepilone,0.15426263570138318
T5c,scGPT,Mono,perturbation=IN1451,0.6515741978977583
T5c,scGPT,Mono,perturbation=Proscillaridin A;Proscillaridin-A,0.4529591217259121
T5c,scGPT,Mono,perturbation=Palbociclib,0.2926655772306721
T5c,scGPT,Mono,perturbation=Vardenafil,0.21034771980444003
T5c,scGPT,Mono,perturbation=Disulfiram,0.09115529656154608
T5c,scGPT,Mono,perturbation=Canertinib,0.06725954662871234
T5c,scGPT,Mono,perturbation=Lapatinib,0.21335609170777312
T5c,scGPT,Mono,perturbation=Linagliptin,0.2041587321958123
T5c,scGPT,Mono,perturbation=Raloxifene,0.27828640790582987
T5c,scGPT,Mono,perturbation=Vorinostat,0.4243461044075041
T5c,scGPT,Mono,perturbation=Trametinib,0.3969385581609405
T5c,scGPT,Mono,perturbation=Dasatinib,0.4437166875620591
T5c,scGPT,Mono,perturbation=Flutamide,0.1585831021713453
T5c,scGPT,Mono,perturbation=Idelalisib,0.3165579831164237
T5c,scGPT,Mono,perturbation=Riociguat,0.20622349192823258
T5c,scGPT,Mono,perturbation=Azacitidine,0.14146899569741211
T5c,scGPT,Mono,perturbation=TGX 221,0.29822703376731013
T5c,scGPT,Mono,perturbation=CGM-097,0.527454824611391
T5c,scGPT,Mono,perturbation=Clemastine,0.2080907165644309
T5c,scGPT,Mono,perturbation=Imatinib,0.1911494706468762
T5c,scGPT,Mono,perturbation=Tipifarnib,0.24924204990999485
T5c,scGPT,Mono,perturbation=RG7090,0.38155904215105946
T5c,scGPT,Mono,perturbation=CHIR-99021,0.36716553419422815
T5c,scGPT,Mono,perturbation=TR-14035,0.17871468120630488
T5c,scGPT,Mono,perturbation=Pitavastatin Calcium,0.5530383160539039
T5c,scGPT,Mono,perturbation=SLx-2119,0.20616929305751455
T5c,scGPT,Mono,perturbation=YK 4-279,0.3272887068540182
T5c,scGPT,Mono,perturbation=SCH-58261,0.15142495732001046
T5c,scGPT,Mono,perturbation=BX 912,0.3036431132377987
T5c,scGPT,Mono,perturbation=GLPG0634,0.36100089757897824
T5c,scGPT,Mono,perturbation=Defactinib,0.26048391353129885
T5c,scGPT,Mono,perturbation=Nilotinib,0.37245737135569
T5c,scGPT,Mono,perturbation=ABT737,0.24806564803171713
T5c,scGPT,Mono,perturbation=Nefazodone,0.12488063782204102
T5c,scGPT,Mono,perturbation=Buspirone,0.08637584154570756
T5c,scGPT,Mono,perturbation=Colforsin,0.2436596827577297
T5c,scGPT,Mono,perturbation=Doxorubicin,0.45559348630667595
T5c,scGPT,Mono,perturbation=Mubritinib (TAK 165),0.2184489463427983
T5c,scGPT,Mono,perturbation=BI-D1870,0.3702980667307499
T5c,scGPT,Mono,perturbation=AT 7867,0.2802655058228505
T5c,scGPT,Mono,perturbation=PRT-062607,0.3859823865852225
T5c,scGPT,Mono,perturbation=STK219801,0.2714462406554789
T5c,scGPT,Mono,perturbation=Midostaurin,0.3721614140778569
T5c,scGPT,Mono,perturbation=PF-03814735,0.5477192556875868
T5c,scGPT,Mono,perturbation=Vanoxerine,0.1534311311758305
T5c,scGPT,Mono,perturbation=AZD3514,0.2632681962426936
T5c,scGPT,Mono,perturbation=OSI-930,0.09599698963250498
T5c,scGPT,Mono,perturbation=AZ628,0.3221698587834913
T5c,scGPT,Mono,perturbation=TPCA-1,0.4277615340519606
T5c,scGPT,Mono,perturbation=CEP-37440,0.11907193113665861
T5c,scGPT,Mono,perturbation=Tivantinib,0.29772767342128675
T5c,scGPT,Mono,perturbation=AZD4547,0.18618034097347952
T5c,scGPT,Mono,perturbation=SB525334,0.3660508336078848
T5c,scGPT,Mono,perturbation=HMN-214,0.5399825628469787
T5c,scGPT,Mono,perturbation=GO-6976,0.48523525754889335
T5c,scGPT,Mono,perturbation=AZD-8330,0.2319993719597352
T5c,scGPT,Mono,perturbation=MGCD-265,0.2269830608995286
T5c,scGPT,Mono,perturbation=GSK256066,0.2285371668293859
T5c,scGPT,Mono,perturbation=Tosedostat,0.2953179517467993
T5c,scGPT,Mono,perturbation=Prednisolone,0.33056700425234187
T5c,scGPT,Mono,perturbation=HYDROXYUREA,0.0868009224962425
T5c,scGPT,Mono,perturbation=Decitabine,0.13451927213396608
T5c,scGPT,Mono,perturbation=CC-401,0.32160172063397513
T5c,scGPT,Mono,perturbation=Saracatinib,0.4345279806856015
T5c,scGPT,Mono,perturbation=Masitinib,0.22554639596829715
T5c,scGPT,Mono,perturbation=GSK-1070916,0.2117394087040855
T5c,scGPT,Mono,perturbation=R428,0.1604064529834795
T5c,scGPT,Mono,perturbation=Colchicine,0.37309529404284475
T5c,scGPT,Mono,perturbation=Tacalcitol,0.1086236140933667
T5c,scGPT,Mono,perturbation=LDN 193189,0.13171864216572562
T5c,scGPT,Mono,perturbation=Resminostat,0.4193284746364908
T5c,scGPT,Mono,perturbation=RG7112,0.2451028216630644
T5c,scGPT,Mono,perturbation=Ricolinostat,0.18967811270015383
T5c,scGPT,Mono,perturbation=Oxybenzone,0.18947900126217668
T5c,scGPT,Mono,perturbation=ABT-199 (GDC-0199),0.23536028358657346
T5c,scGPT,Mono,perturbation=Selumetinib,0.3032776709319755
T5c,scGPT,Mono,perturbation=Cabozantinib,0.39485659678982826
T5c,scGPT,Mono,perturbation=Crizotinib,0.39633964711056274
T5c,scGPT,Mono,perturbation=Lamivudine,0.2073398031361094
T5c,scGPT,Mono,perturbation=Ceritinib,0.1823747558403434
T5c,scGPT,Mono,perturbation=Bosutinib,0.4994910370694933
T5c,scGPT,Mono,perturbation=Vandetanib,0.16906599375109013
T5c,scGPT,Mono,perturbation=Mometasone Furoate,0.469790626003434
T5c,scGPT,Mono,perturbation=Clotrimazole,0.13962505262381308
T5c,scGPT,Mono,perturbation=UNII-BXU45ZH6LI,0.3350690691904792
T5c,scGPT,Mono,perturbation=BMS-387032,0.07212005336921297
T5c,scGPT,NK,perturbation=Atorvastatin,0.26729649614719275
T5c,scGPT,NK,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,0.46881941400790605
T5c,scGPT,NK,perturbation=Topotecan,0.41741089199919
T5c,scGPT,NK,perturbation=BMS-265246,0.5228223030243409
T5c,scGPT,NK,perturbation=AMD-070 (hydrochloride),0.15961698126150678
T5c,scGPT,NK,perturbation=AT13387,0.5671544859110684
T5c,scGPT,NK,perturbation=Desloratadine,0.2581324276450033
T5c,scGPT,NK,perturbation=Ganetespib (STA-9090),0.5833719663714028
T5c,scGPT,NK,perturbation=O-Demethylated Adapalene,0.2773028926725656
T5c,scGPT,NK,perturbation=BAY 87-2243,0.485045184011878
T5c,scGPT,NK,perturbation=Ruxolitinib,0.4105416177736499
T5c,scGPT,NK,perturbation=Sgc-cbp30,0.26675418549508934
T5c,scGPT,NK,perturbation=PF-04691502,0.36254418920878245
T5c,scGPT,NK,perturbation=Dactolisib,0.5921669863927447
T5c,scGPT,NK,perturbation=Alogliptin,0.23986869919055134
T5c,scGPT,NK,perturbation=Clomipramine,0.3205888922421991
T5c,scGPT,NK,perturbation=Protriptyline,0.2581415553014434
T5c,scGPT,NK,perturbation=Phenylbutazone,0.21928179656675176
T5c,scGPT,NK,perturbation=Pomalidomide,0.46517431154948485
T5c,scGPT,NK,perturbation=FK 866,0.34762749699136286
T5c,scGPT,NK,perturbation=Perhexiline,0.42367088117284113
T5c,scGPT,NK,perturbation=BMS-536924,0.37703489993141387
T5c,scGPT,NK,perturbation=Penfluridol,0.25571797609803104
T5c,scGPT,NK,perturbation=Sunitinib,0.3052174645554588
T5c,scGPT,NK,perturbation=I-BET151,0.5616333448341891
T5c,scGPT,NK,perturbation=K-02288,0.25272242432354325
T5c,scGPT,NK,perturbation=Dovitinib,0.30930574076190875
T5c,scGPT,NK,perturbation=Chlorpheniramine,0.24304254964063643
T5c,scGPT,NK,perturbation=UNII-BXU45ZH6LI,0.061625283041364394
T5c,scGPT,NK,perturbation=IKK Inhibitor VII,0.4037127448501686
T5c,scGPT,NK,perturbation=Quizartinib,0.18707298185215
T5c,scGPT,NK,perturbation=Tivozanib,0.2524830843376803
T5c,scGPT,NK,perturbation=Foretinib,0.35755152589070593
T5c,scGPT,NK,perturbation=BMS-777607,0.23872356461524907
T5c,scGPT,NK,perturbation=AVL-292,0.38120737670822197
T5c,scGPT,NK,perturbation=Scriptaid,0.6282236212293675
T5c,scGPT,NK,perturbation=RVX-208,0.3107024137345572
T5c,scGPT,NK,perturbation=Amiodarone,0.24415301978248624
T5c,scGPT,NK,perturbation=RN-486,0.20235256331618312
T5c,scGPT,NK,perturbation=Tamatinib,0.44231914970565883
T5c,scGPT,NK,perturbation=GW843682X,0.2908623271815964
T5c,scGPT,NK,perturbation=Porcn Inhibitor III,0.3875785119491514
T5c,scGPT,NK,perturbation=Navitoclax,0.18685770040313102
T5c,scGPT,NK,perturbation=BAY 61-3606,0.505448536853071
T5c,scGPT,NK,perturbation=Ketoconazole,0.6832703839497956
T5c,scGPT,NK,perturbation=Isoniazid,0.2127055124056929
T5c,scGPT,NK,perturbation=PD-0325901,0.30168457419697103
T5c,scGPT,NK,perturbation=TIE2 Kinase Inhibitor,0.24538672453898835
T5c,scGPT,NK,perturbation=CGP 60474,-0.07583107787065325
T5c,scGPT,NK,perturbation=BMS-387032,0.442400284110076
T5c,scGPT,NK,perturbation=TL_HRAS26,0.22316076182688882
T5c,scGPT,NK,perturbation=Methotrexate,0.3818585605252
T5c,scGPT,NK,perturbation=LY2090314,0.6166126238140431
T5c,scGPT,NK,perturbation=Alvocidib,0.05734022104340613
T5c,scGPT,NK,perturbation=IMD-0354,0.46881935762713806
T5c,scGPT,NK,perturbation=MK-5108,0.2863970388332725
T5c,scGPT,NK,perturbation=Ixabepilone,0.2877170838297436
T5c,scGPT,NK,perturbation=IN1451,0.6995381758125151
T5c,scGPT,NK,perturbation=Proscillaridin A;Proscillaridin-A,0.7547060932823657
T5c,scGPT,NK,perturbation=Palbociclib,0.24230875851256245
T5c,scGPT,NK,perturbation=Vardenafil,0.3189743389548594
T5c,scGPT,NK,perturbation=Disulfiram,0.2719339887042748
T5c,scGPT,NK,perturbation=Canertinib,0.3522218987664734
T5c,scGPT,NK,perturbation=Lapatinib,0.2853437236970409
T5c,scGPT,NK,perturbation=Linagliptin,0.2932138414569499
T5c,scGPT,NK,perturbation=Raloxifene,0.4480361702386325
T5c,scGPT,NK,perturbation=Vorinostat,0.5637964559396732
T5c,scGPT,NK,perturbation=Trametinib,0.3127325443507895
T5c,scGPT,NK,perturbation=Dasatinib,0.3314177700229979
T5c,scGPT,NK,perturbation=Flutamide,0.22096683547387572
T5c,scGPT,NK,perturbation=Idelalisib,0.30089960151752354
T5c,scGPT,NK,perturbation=Riociguat,0.291549097676912
T5c,scGPT,NK,perturbation=Azacitidine,0.26572601777317983
T5c,scGPT,NK,perturbation=TGX 221,0.37108910517390453
T5c,scGPT,NK,perturbation=CGM-097,0.6212880883439941
T5c,scGPT,NK,perturbation=Clemastine,0.26300667504747854
T5c,scGPT,NK,perturbation=Imatinib,0.2176750224197132
T5c,scGPT,NK,perturbation=Tipifarnib,0.27504784528691445
T5c,scGPT,NK,perturbation=RG7090,0.4393904937450636
T5c,scGPT,NK,perturbation=CHIR-99021,0.4792537612673142
T5c,scGPT,NK,perturbation=TR-14035,0.33589696809436687
T5c,scGPT,NK,perturbation=Pitavastatin Calcium,0.6052100240948217
T5c,scGPT,NK,perturbation=SLx-2119,0.31035991838150917
T5c,scGPT,NK,perturbation=YK 4-279,0.48360024496694104
T5c,scGPT,NK,perturbation=SCH-58261,0.23753226476324546
T5c,scGPT,NK,perturbation=BX 912,0.3652400616141192
T5c,scGPT,NK,perturbation=GLPG0634,0.3957726013454278
T5c,scGPT,NK,perturbation=Defactinib,0.34441307895440365
T5c,scGPT,NK,perturbation=Nilotinib,0.40123627924380034
T5c,scGPT,NK,perturbation=ABT737,0.21758594623459446
T5c,scGPT,NK,perturbation=Nefazodone,0.2610176639298954
T5c,scGPT,NK,perturbation=Buspirone,0.25523533447289604
T5c,scGPT,NK,perturbation=Colforsin,0.3204650327931998
T5c,scGPT,NK,perturbation=Doxorubicin,0.5602017377725176
T5c,scGPT,NK,perturbation=Mubritinib (TAK 165),0.4306709765194481
T5c,scGPT,NK,perturbation=BI-D1870,0.3521460376660061
T5c,scGPT,NK,perturbation=AT 7867,0.3708798434107589
T5c,scGPT,NK,perturbation=PRT-062607,0.36725831538965814
T5c,scGPT,NK,perturbation=STK219801,0.2772351874558954
T5c,scGPT,NK,perturbation=Midostaurin,0.3913301106926256
T5c,scGPT,NK,perturbation=PF-03814735,0.45888487113301507
T5c,scGPT,NK,perturbation=Vanoxerine,0.2306909680409358
T5c,scGPT,NK,perturbation=AZD3514,0.28392362125563825
T5c,scGPT,NK,perturbation=OSI-930,0.24458228415137342
T5c,scGPT,NK,perturbation=AZ628,0.3538212937670037
T5c,scGPT,NK,perturbation=TPCA-1,0.4376753989591515
T5c,scGPT,NK,perturbation=CEP-37440,0.2816444509034207
T5c,scGPT,NK,perturbation=Tivantinib,0.2738677352648422
T5c,scGPT,NK,perturbation=AZD4547,0.23352902845896678
T5c,scGPT,NK,perturbation=SB525334,0.4491524902569897
T5c,scGPT,NK,perturbation=HMN-214,0.5468627334076733
T5c,scGPT,NK,perturbation=GO-6976,0.4784742662800542
T5c,scGPT,NK,perturbation=AZD-8330,0.3903173235688326
T5c,scGPT,NK,perturbation=MGCD-265,0.23698394941834464
T5c,scGPT,NK,perturbation=GSK256066,0.4048311293485038
T5c,scGPT,NK,perturbation=Tosedostat,0.2899388146519266
T5c,scGPT,NK,perturbation=Prednisolone,0.523450367560735
T5c,scGPT,NK,perturbation=HYDROXYUREA,0.2771550530680979
T5c,scGPT,NK,perturbation=Decitabine,0.22531941428698987
T5c,scGPT,NK,perturbation=CC-401,0.35948742995225735
T5c,scGPT,NK,perturbation=Saracatinib,0.35956688416880217
T5c,scGPT,NK,perturbation=Masitinib,0.286352299137826
T5c,scGPT,NK,perturbation=GSK-1070916,0.22012266415725948
T5c,scGPT,NK,perturbation=R428,0.29380015184796604
T5c,scGPT,NK,perturbation=Colchicine,0.31412966025655487
T5c,scGPT,NK,perturbation=Tacalcitol,0.29855670350807684
