task_key,task_id,cluster,task,split,unit_kind,unit,model,execution_model,status,pearson_delta,bundle_path
T2,T2,C2,donor/Soskic,donor (LODO),donor,D416,scGPT,scGPT,adapted,0.2796495738868709,predictions/C2/C2__scGPT__C2_soskic_LODO_D416.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D417,scGPT,scGPT,adapted,0.2831895577076272,predictions/C2/C2__scGPT__C2_soskic_LODO_D417.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D418,scGPT,scGPT,adapted,0.2269298640816942,predictions/C2/C2__scGPT__C2_soskic_LODO_D418.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D419,scGPT,scGPT,adapted,0.1379192673625337,predictions/C2/C2__scGPT__C2_soskic_LODO_D419.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D420,scGPT,scGPT,adapted,0.28599327698055077,predictions/C2/C2__scGPT__C2_soskic_LODO_D420.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D421,scGPT,scGPT,adapted,0.10961743745358814,predictions/C2/C2__scGPT__C2_soskic_LODO_D421.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D422,scGPT,scGPT,adapted,-0.0797113427758629,predictions/C2/C2__scGPT__C2_soskic_LODO_D422.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D423,scGPT,scGPT,adapted,0.14960336941069868,predictions/C2/C2__scGPT__C2_soskic_LODO_D423.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D424,scGPT,scGPT,adapted,-0.012107763688034666,predictions/C2/C2__scGPT__C2_soskic_LODO_D424.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D425,scGPT,scGPT,adapted,0.01973005936734345,predictions/C2/C2__scGPT__C2_soskic_LODO_D425.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D426,scGPT,scGPT,adapted,0.23882650552085316,predictions/C2/C2__scGPT__C2_soskic_LODO_D426.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D427,scGPT,scGPT,adapted,0.14765902865427943,predictions/C2/C2__scGPT__C2_soskic_LODO_D427.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D428,scGPT,scGPT,adapted,0.18605377767498607,predictions/C2/C2__scGPT__C2_soskic_LODO_D428.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D429,scGPT,scGPT,adapted,0.1507162243436035,predictions/C2/C2__scGPT__C2_soskic_LODO_D429.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D430,scGPT,scGPT,adapted,0.36374069750953314,predictions/C2/C2__scGPT__C2_soskic_LODO_D430.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D431,scGPT,scGPT,adapted,0.2556633965512247,predictions/C2/C2__scGPT__C2_soskic_LODO_D431.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D432,scGPT,scGPT,adapted,0.25107376918018776,predictions/C2/C2__scGPT__C2_soskic_LODO_D432.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D433,scGPT,scGPT,adapted,0.2378221867091558,predictions/C2/C2__scGPT__C2_soskic_LODO_D433.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D434,scGPT,scGPT,adapted,0.10964592864022155,predictions/C2/C2__scGPT__C2_soskic_LODO_D434.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D435,scGPT,scGPT,adapted,0.27622570970436927,predictions/C2/C2__scGPT__C2_soskic_LODO_D435.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D436,scGPT,scGPT,adapted,0.25753133856431437,predictions/C2/C2__scGPT__C2_soskic_LODO_D436.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D439,scGPT,scGPT,adapted,0.24038615213669529,predictions/C2/C2__scGPT__C2_soskic_LODO_D439.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D440,scGPT,scGPT,adapted,0.21004148312489837,predictions/C2/C2__scGPT__C2_soskic_LODO_D440.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D441,scGPT,scGPT,adapted,0.24741121528150165,predictions/C2/C2__scGPT__C2_soskic_LODO_D441.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D442,scGPT,scGPT,adapted,0.2757581138387064,predictions/C2/C2__scGPT__C2_soskic_LODO_D442.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D443,scGPT,scGPT,adapted,0.19595363139679461,predictions/C2/C2__scGPT__C2_soskic_LODO_D443.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D445,scGPT,scGPT,adapted,0.2280798138942394,predictions/C2/C2__scGPT__C2_soskic_LODO_D445.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D446,scGPT,scGPT,adapted,0.1728741059021304,predictions/C2/C2__scGPT__C2_soskic_LODO_D446.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D447,scGPT,scGPT,adapted,0.2384540237635312,predictions/C2/C2__scGPT__C2_soskic_LODO_D447.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D448,scGPT,scGPT,adapted,0.31105483957105035,predictions/C2/C2__scGPT__C2_soskic_LODO_D448.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D449,scGPT,scGPT,adapted,0.29727165124739424,predictions/C2/C2__scGPT__C2_soskic_LODO_D449.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D450,scGPT,scGPT,adapted,0.30732243867518977,predictions/C2/C2__scGPT__C2_soskic_LODO_D450.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D451,scGPT,scGPT,adapted,0.5129362199191821,predictions/C2/C2__scGPT__C2_soskic_LODO_D451.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D452,scGPT,scGPT,adapted,0.2553861726527347,predictions/C2/C2__scGPT__C2_soskic_LODO_D452.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D453,scGPT,scGPT,adapted,0.38621187512134225,predictions/C2/C2__scGPT__C2_soskic_LODO_D453.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D454,scGPT,scGPT,adapted,0.54448749140876,predictions/C2/C2__scGPT__C2_soskic_LODO_D454.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D455,scGPT,scGPT,adapted,0.17167335224064698,predictions/C2/C2__scGPT__C2_soskic_LODO_D455.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D456,scGPT,scGPT,adapted,0.31143046771342675,predictions/C2/C2__scGPT__C2_soskic_LODO_D456.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D457,scGPT,scGPT,adapted,0.25309998212162815,predictions/C2/C2__scGPT__C2_soskic_LODO_D457.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D458,scGPT,scGPT,adapted,0.28859833774336585,predictions/C2/C2__scGPT__C2_soskic_LODO_D458.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D459,scGPT,scGPT,adapted,0.3782443741957429,predictions/C2/C2__scGPT__C2_soskic_LODO_D459.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D460,scGPT,scGPT,adapted,0.3347745849600472,predictions/C2/C2__scGPT__C2_soskic_LODO_D460.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D461,scGPT,scGPT,adapted,0.3326165556176937,predictions/C2/C2__scGPT__C2_soskic_LODO_D461.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D462,scGPT,scGPT,adapted,0.25987557281565504,predictions/C2/C2__scGPT__C2_soskic_LODO_D462.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D463,scGPT,scGPT,adapted,0.44551586775414787,predictions/C2/C2__scGPT__C2_soskic_LODO_D463.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D464,scGPT,scGPT,adapted,0.4604468373150062,predictions/C2/C2__scGPT__C2_soskic_LODO_D464.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D465,scGPT,scGPT,adapted,0.37694463886467655,predictions/C2/C2__scGPT__C2_soskic_LODO_D465.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D466,scGPT,scGPT,adapted,0.3096268457982652,predictions/C2/C2__scGPT__C2_soskic_LODO_D466.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D481,scGPT,scGPT,adapted,0.2867310824026169,predictions/C2/C2__scGPT__C2_soskic_LODO_D481.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D482,scGPT,scGPT,adapted,0.30669301467949805,predictions/C2/C2__scGPT__C2_soskic_LODO_D482.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D483,scGPT,scGPT,adapted,0.293232774498991,predictions/C2/C2__scGPT__C2_soskic_LODO_D483.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D484,scGPT,scGPT,adapted,0.21968184659686987,predictions/C2/C2__scGPT__C2_soskic_LODO_D484.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D485,scGPT,scGPT,adapted,0.19548805679363346,predictions/C2/C2__scGPT__C2_soskic_LODO_D485.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D348,scGen,scGen,native,0.12883221143539922,predictions/C2/C2_LODO__scGen__C2_lodo_D348.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D349,scGen,scGen,native,0.11455552496383913,predictions/C2/C2_LODO__scGen__C2_lodo_D349.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D350,scGen,scGen,native,0.16961825669382394,predictions/C2/C2_LODO__scGen__C2_lodo_D350.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D351,scGen,scGen,native,0.11564233579781205,predictions/C2/C2_LODO__scGen__C2_lodo_D351.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D352,scGen,scGen,native,0.17317131212333994,predictions/C2/C2_LODO__scGen__C2_lodo_D352.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D353,scGen,scGen,native,0.2033574736662074,predictions/C2/C2_LODO__scGen__C2_lodo_D353.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D354,scGen,scGen,native,0.06528564276499235,predictions/C2/C2_LODO__scGen__C2_lodo_D354.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D355,scGen,scGen,native,0.05982194969802615,predictions/C2/C2_LODO__scGen__C2_lodo_D355.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D356,scGen,scGen,native,0.09210113418740215,predictions/C2/C2_LODO__scGen__C2_lodo_D356.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D357,scGen,scGen,native,0.16063517658466897,predictions/C2/C2_LODO__scGen__C2_lodo_D357.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D358,scGen,scGen,native,0.1735344234850881,predictions/C2/C2_LODO__scGen__C2_lodo_D358.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D359,scGen,scGen,native,0.13659958234403552,predictions/C2/C2_LODO__scGen__C2_lodo_D359.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D363,scGen,scGen,native,0.09981675198818019,predictions/C2/C2_LODO__scGen__C2_lodo_D363.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D364,scGen,scGen,native,0.06010769534957507,predictions/C2/C2_LODO__scGen__C2_lodo_D364.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D365,scGen,scGen,native,0.16295014665360444,predictions/C2/C2_LODO__scGen__C2_lodo_D365.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D366,scGen,scGen,native,0.07633805319890118,predictions/C2/C2_LODO__scGen__C2_lodo_D366.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D367,scGen,scGen,native,0.12082882034893237,predictions/C2/C2_LODO__scGen__C2_lodo_D367.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D368,scGen,scGen,native,0.10444714394825487,predictions/C2/C2_LODO__scGen__C2_lodo_D368.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D369,scGen,scGen,native,0.09317737463123577,predictions/C2/C2_LODO__scGen__C2_lodo_D369.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D370,scGen,scGen,native,0.060705629361140406,predictions/C2/C2_LODO__scGen__C2_lodo_D370.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D371,scGen,scGen,native,0.09168112590197562,predictions/C2/C2_LODO__scGen__C2_lodo_D371.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D372,scGen,scGen,native,0.08438870359591732,predictions/C2/C2_LODO__scGen__C2_lodo_D372.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D373,scGen,scGen,native,0.10578242723170972,predictions/C2/C2_LODO__scGen__C2_lodo_D373.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D374,scGen,scGen,native,0.07942639486311809,predictions/C2/C2_LODO__scGen__C2_lodo_D374.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D378,scGen,scGen,native,0.1763165986897549,predictions/C2/C2_LODO__scGen__C2_lodo_D378.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D379,scGen,scGen,native,0.13342070316230092,predictions/C2/C2_LODO__scGen__C2_lodo_D379.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D380,scGen,scGen,native,0.12703060821907936,predictions/C2/C2_LODO__scGen__C2_lodo_D380.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D381,scGen,scGen,native,0.14373541236023066,predictions/C2/C2_LODO__scGen__C2_lodo_D381.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D382,scGen,scGen,native,0.1454617546548543,predictions/C2/C2_LODO__scGen__C2_lodo_D382.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D383,scGen,scGen,native,0.13181733064048107,predictions/C2/C2_LODO__scGen__C2_lodo_D383.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D387,scGen,scGen,native,0.27373618242622444,predictions/C2/C2_LODO__scGen__C2_lodo_D387.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D388,scGen,scGen,native,0.27654136007283703,predictions/C2/C2_LODO__scGen__C2_lodo_D388.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D389,scGen,scGen,native,0.12874449299033677,predictions/C2/C2_LODO__scGen__C2_lodo_D389.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D390,scGen,scGen,native,0.17024462912286684,predictions/C2/C2_LODO__scGen__C2_lodo_D390.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D391,scGen,scGen,native,0.2887179758099466,predictions/C2/C2_LODO__scGen__C2_lodo_D391.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D392,scGen,scGen,native,0.09417618121350345,predictions/C2/C2_LODO__scGen__C2_lodo_D392.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D393,scGen,scGen,native,0.11339275292579476,predictions/C2/C2_LODO__scGen__C2_lodo_D393.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D394,scGen,scGen,native,0.030258489312771822,predictions/C2/C2_LODO__scGen__C2_lodo_D394.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D395,scGen,scGen,native,0.1425742232967417,predictions/C2/C2_LODO__scGen__C2_lodo_D395.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D396,scGen,scGen,native,0.0992849597553302,predictions/C2/C2_LODO__scGen__C2_lodo_D396.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D397,scGen,scGen,native,0.15054765993368896,predictions/C2/C2_LODO__scGen__C2_lodo_D397.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D398,scGen,scGen,native,0.1406930103602718,predictions/C2/C2_LODO__scGen__C2_lodo_D398.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D405,scGen,scGen,native,0.15797327036936537,predictions/C2/C2_LODO__scGen__C2_lodo_D405.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D406,scGen,scGen,native,0.11598234172988232,predictions/C2/C2_LODO__scGen__C2_lodo_D406.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D407,scGen,scGen,native,0.11250314713684073,predictions/C2/C2_LODO__scGen__C2_lodo_D407.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D408,scGen,scGen,native,0.10785638025078292,predictions/C2/C2_LODO__scGen__C2_lodo_D408.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D409,scGen,scGen,native,0.07827871818019275,predictions/C2/C2_LODO__scGen__C2_lodo_D409.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D410,scGen,scGen,native,0.2007418215221067,predictions/C2/C2_LODO__scGen__C2_lodo_D410.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D411,scGen,scGen,native,0.15314851396445872,predictions/C2/C2_LODO__scGen__C2_lodo_D411.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D412,scGen,scGen,native,0.25966124243526745,predictions/C2/C2_LODO__scGen__C2_lodo_D412.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D413,scGen,scGen,native,0.12786880786580154,predictions/C2/C2_LODO__scGen__C2_lodo_D413.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D414,scGen,scGen,native,0.1292915970189835,predictions/C2/C2_LODO__scGen__C2_lodo_D414.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D415,scGen,scGen,native,0.18446570793082517,predictions/C2/C2_LODO__scGen__C2_lodo_D415.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D416,scGen,scGen,native,0.16470913615752858,predictions/C2/C2_LODO__scGen__C2_lodo_D416.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D417,scGen,scGen,native,0.2206357115500472,predictions/C2/C2_LODO__scGen__C2_lodo_D417.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D418,scGen,scGen,native,0.15132203210014564,predictions/C2/C2_LODO__scGen__C2_lodo_D418.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D419,scGen,scGen,native,0.045263745140850575,predictions/C2/C2_LODO__scGen__C2_lodo_D419.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D420,scGen,scGen,native,0.16267718627944627,predictions/C2/C2_LODO__scGen__C2_lodo_D420.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D421,scGen,scGen,native,0.09357130609508464,predictions/C2/C2_LODO__scGen__C2_lodo_D421.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D422,scGen,scGen,native,-0.12378730432471084,predictions/C2/C2_LODO__scGen__C2_lodo_D422.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D423,scGen,scGen,native,0.04452849045327721,predictions/C2/C2_LODO__scGen__C2_lodo_D423.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D424,scGen,scGen,native,0.022641170841226573,predictions/C2/C2_LODO__scGen__C2_lodo_D424.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D425,scGen,scGen,native,0.09983742755720151,predictions/C2/C2_LODO__scGen__C2_lodo_D425.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D426,scGen,scGen,native,0.1570954964239396,predictions/C2/C2_LODO__scGen__C2_lodo_D426.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D427,scGen,scGen,native,0.020041621695391712,predictions/C2/C2_LODO__scGen__C2_lodo_D427.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D428,scGen,scGen,native,0.14718065021680604,predictions/C2/C2_LODO__scGen__C2_lodo_D428.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D429,scGen,scGen,native,0.06301268504862985,predictions/C2/C2_LODO__scGen__C2_lodo_D429.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D430,scGen,scGen,native,0.24394697898021864,predictions/C2/C2_LODO__scGen__C2_lodo_D430.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D431,scGen,scGen,native,0.1478624805940574,predictions/C2/C2_LODO__scGen__C2_lodo_D431.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D432,scGen,scGen,native,0.11490549585734151,predictions/C2/C2_LODO__scGen__C2_lodo_D432.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D433,scGen,scGen,native,0.1441945045639128,predictions/C2/C2_LODO__scGen__C2_lodo_D433.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D434,scGen,scGen,native,0.12796678734385813,predictions/C2/C2_LODO__scGen__C2_lodo_D434.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D435,scGen,scGen,native,0.1872763555035761,predictions/C2/C2_LODO__scGen__C2_lodo_D435.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D436,scGen,scGen,native,0.14033229447537426,predictions/C2/C2_LODO__scGen__C2_lodo_D436.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D439,scGen,scGen,native,0.17442039162709327,predictions/C2/C2_LODO__scGen__C2_lodo_D439.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D440,scGen,scGen,native,0.1739916044292119,predictions/C2/C2_LODO__scGen__C2_lodo_D440.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D441,scGen,scGen,native,0.15682588670327358,predictions/C2/C2_LODO__scGen__C2_lodo_D441.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D442,scGen,scGen,native,0.1681057453428039,predictions/C2/C2_LODO__scGen__C2_lodo_D442.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D443,scGen,scGen,native,0.08982554757736916,predictions/C2/C2_LODO__scGen__C2_lodo_D443.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D445,scGen,scGen,native,0.21203606868134411,predictions/C2/C2_LODO__scGen__C2_lodo_D445.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D446,scGen,scGen,native,0.10881641500037298,predictions/C2/C2_LODO__scGen__C2_lodo_D446.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D447,scGen,scGen,native,0.10471623795835149,predictions/C2/C2_LODO__scGen__C2_lodo_D447.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D448,scGen,scGen,native,0.1788977663491208,predictions/C2/C2_LODO__scGen__C2_lodo_D448.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D449,scGen,scGen,native,0.1771564824045693,predictions/C2/C2_LODO__scGen__C2_lodo_D449.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D450,scGen,scGen,native,0.24278736450888594,predictions/C2/C2_LODO__scGen__C2_lodo_D450.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D451,scGen,scGen,native,0.07012030124994834,predictions/C2/C2_LODO__scGen__C2_lodo_D451.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D452,scGen,scGen,native,0.14379888097518131,predictions/C2/C2_LODO__scGen__C2_lodo_D452.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D453,scGen,scGen,native,0.29881856842036963,predictions/C2/C2_LODO__scGen__C2_lodo_D453.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D454,scGen,scGen,native,0.3530100070211354,predictions/C2/C2_LODO__scGen__C2_lodo_D454.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D455,scGen,scGen,native,0.1195309646395386,predictions/C2/C2_LODO__scGen__C2_lodo_D455.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D456,scGen,scGen,native,0.201712199141167,predictions/C2/C2_LODO__scGen__C2_lodo_D456.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D457,scGen,scGen,native,0.2252942559698495,predictions/C2/C2_LODO__scGen__C2_lodo_D457.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D458,scGen,scGen,native,0.17800869907260228,predictions/C2/C2_LODO__scGen__C2_lodo_D458.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D459,scGen,scGen,native,0.19560322262030402,predictions/C2/C2_LODO__scGen__C2_lodo_D459.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D460,scGen,scGen,native,0.22742290058358494,predictions/C2/C2_LODO__scGen__C2_lodo_D460.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D461,scGen,scGen,native,0.1571186155159463,predictions/C2/C2_LODO__scGen__C2_lodo_D461.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D462,scGen,scGen,native,0.12151616571268951,predictions/C2/C2_LODO__scGen__C2_lodo_D462.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D463,scGen,scGen,native,0.4051738915245343,predictions/C2/C2_LODO__scGen__C2_lodo_D463.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D464,scGen,scGen,native,0.35533385680115065,predictions/C2/C2_LODO__scGen__C2_lodo_D464.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D465,scGen,scGen,native,0.3056550933264426,predictions/C2/C2_LODO__scGen__C2_lodo_D465.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D466,scGen,scGen,native,0.20204962415288324,predictions/C2/C2_LODO__scGen__C2_lodo_D466.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D481,scGen,scGen,native,0.20349637461916262,predictions/C2/C2_LODO__scGen__C2_lodo_D481.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D482,scGen,scGen,native,0.18760947222542482,predictions/C2/C2_LODO__scGen__C2_lodo_D482.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D483,scGen,scGen,native,0.17736903603050735,predictions/C2/C2_LODO__scGen__C2_lodo_D483.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D484,scGen,scGen,native,0.08581880027303594,predictions/C2/C2_LODO__scGen__C2_lodo_D484.npz
