task_key,unit,model,program,stratum,n_cells,predicted_program_score,observed_program_score,observed_per_cell_score_mean,control_program_score
T5c,T_cells,STATE,type_I_IFN,perturbation=Mometasone Furoate,120,0.0565,0.014,0.02109166666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Clotrimazole,120,0.06,0.0,0.02542083333333333,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Atorvastatin,120,0.0,0.0,0.006547619047619049,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,120,0.0,0.0,0.004107142857142857,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Topotecan,120,0.0,0.0,0.002630952380952381,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=BMS-265246,120,0.0,0.0,0.011333333333333334,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=AMD-070 (hydrochloride),120,0.0,0.0,0.006214285714285715,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=AT13387,120,0.0,0.0,0.008773809523809524,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Desloratadine,120,0.0,0.0,0.012035714285714287,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Ganetespib (STA-9090),120,0.0,0.0,0.011285714285714286,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=O-Demethylated Adapalene,120,0.0,0.0,0.00876190476190476,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=BAY 87-2243,120,0.0,0.0,0.006083333333333333,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Ruxolitinib,120,0.0,0.0,0.010095238095238095,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Sgc-cbp30,120,0.0,0.0,0.004904761904761906,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=PF-04691502,120,0.0,0.0,0.007035714285714286,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Dactolisib,120,0.0,0.0,0.005523809523809524,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Alogliptin,120,0.0,0.0,0.009023809523809524,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Clomipramine,120,0.0,0.0,0.005369047619047619,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Protriptyline,120,0.0,0.0,0.007809523809523809,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Phenylbutazone,120,0.0,0.0,0.006833333333333333,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Pomalidomide,120,0.0,0.0,0.008619047619047618,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=FK 866,120,0.0,0.0,0.006607142857142857,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Perhexiline,120,0.0,0.0,0.009226190476190476,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=BMS-536924,120,0.0,0.0,0.006190476190476191,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Penfluridol,120,0.0,0.0,0.0022976190476190475,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Sunitinib,120,0.0,0.0,0.0036666666666666666,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=I-BET151,120,0.0,0.0,0.0038690476190476187,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=K-02288,120,0.0,0.0,0.0060714285714285705,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Dovitinib,120,0.0,0.0,0.006988095238095238,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Chlorpheniramine,120,0.0,0.0,0.00280952380952381,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=UNII-BXU45ZH6LI,85,0.0,0.0,0.05015126050420168,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=IKK Inhibitor VII,120,0.0,0.0,0.0019523809523809522,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Quizartinib,120,0.0,0.0,0.0023095238095238095,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Tivozanib,120,0.0,0.0,0.008071428571428571,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Foretinib,120,0.0,0.0,0.003642857142857143,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=BMS-777607,120,0.0,0.0,0.0047619047619047615,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=AVL-292,120,0.0,0.0,0.003619047619047619,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Scriptaid,120,0.0,0.0,0.007035714285714285,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=RVX-208,120,0.0,0.0,0.017559523809523806,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Amiodarone,120,0.0,0.0,0.01017857142857143,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=RN-486,120,0.0,0.0,0.004369047619047619,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Tamatinib,120,0.0,0.0,0.0014642857142857142,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=GW843682X,120,0.0,0.0,0.010726190476190478,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Porcn Inhibitor III,120,0.0,0.0,0.006464285714285714,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Navitoclax,120,0.0,0.0,0.006297619047619048,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=BAY 61-3606,120,0.0,0.0,0.005583333333333333,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Ketoconazole,120,0.0,0.0,0.005702380952380953,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Isoniazid,120,0.0,0.0,0.004547619047619047,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=PD-0325901,120,0.0,0.0,0.006904761904761904,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=TIE2 Kinase Inhibitor,120,0.0,0.0,0.006535714285714285,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=CGP 60474,81,0.0,0.0,0.00656084656084656,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=BMS-387032,120,0.0,0.0,0.015392857142857142,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=TL_HRAS26,120,0.0,0.0,0.006202380952380954,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Methotrexate,120,0.0,0.0,0.007845238095238096,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=LY2090314,120,0.0,0.0,0.0038214285714285715,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Alvocidib,45,0.0,0.0,0.012825396825396827,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=IMD-0354,120,0.0,0.0,0.013011904761904761,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=MK-5108,120,0.0,0.0,0.008285714285714285,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Ixabepilone,120,0.0,0.0,0.0031547619047619046,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=IN1451,105,0.0,0.0,0.010394557823129251,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Proscillaridin A;Proscillaridin-A,120,0.0,0.0,0.0656904761904762,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Palbociclib,120,0.0,0.0,0.005642857142857143,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Vardenafil,120,0.0,0.0,0.005511904761904762,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Disulfiram,120,0.0,0.0,0.005511904761904762,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Canertinib,120,0.0,0.0,0.015142857142857144,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Lapatinib,120,0.0,0.0,0.004488095238095238,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Linagliptin,120,0.0,0.0,0.009904761904761906,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Raloxifene,120,0.0,0.0,0.004261904761904762,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Vorinostat,120,0.0,0.0,0.011964285714285712,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Trametinib,120,0.0,0.0,0.0027261904761904762,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Dasatinib,120,0.0,0.0,0.0056071428571428565,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Flutamide,120,0.0,0.0,0.004357142857142857,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Idelalisib,120,0.0,0.0,0.004916666666666667,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Riociguat,120,0.0,0.0,0.00730952380952381,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Azacitidine,120,0.0,0.0,0.011892857142857143,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=TGX 221,120,0.0,0.0,0.006464285714285713,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=CGM-097,120,0.0,0.0,0.008976190476190474,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Clemastine,120,0.0,0.0,0.003857142857142857,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Imatinib,120,0.0,0.0,0.006523809523809524,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Tipifarnib,120,0.0,0.0,0.007499999999999999,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=RG7090,120,0.0,0.0,0.012773809523809524,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=CHIR-99021,120,0.0,0.0,0.010928571428571428,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=TR-14035,120,0.0,0.0,0.009238095238095238,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Pitavastatin Calcium,120,0.0,0.0,0.033869047619047625,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=SLx-2119,120,0.0,0.0,0.007178571428571428,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=YK 4-279,120,0.0,0.0,0.008988095238095238,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=SCH-58261,120,0.0,0.0,0.0035595238095238097,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=BX 912,120,0.0,0.0,0.014416666666666666,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=GLPG0634,120,0.0,0.0,0.004916666666666667,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Defactinib,120,0.0,0.0,0.0023809523809523807,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Nilotinib,120,0.0,0.0,0.009273809523809524,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=ABT737,120,0.0,0.0,0.012607142857142857,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Nefazodone,120,0.0,0.0,0.007642857142857143,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Buspirone,120,0.0,0.0,0.008976190476190476,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Colforsin,120,0.0,0.0,0.001392857142857143,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Doxorubicin,120,0.0,0.0,0.008011904761904763,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Mubritinib (TAK 165),120,0.0,0.0,0.005107142857142857,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=BI-D1870,120,0.0,0.0,0.00505952380952381,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=AT 7867,120,0.0,0.0,0.008214285714285714,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=PRT-062607,120,0.0,0.0,0.0049404761904761904,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=STK219801,120,0.0,0.0,0.007357142857142856,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Midostaurin,120,0.0,0.0,0.007583333333333333,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=PF-03814735,120,0.0,0.0,0.004880952380952381,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Vanoxerine,120,0.0,0.0,0.007166666666666666,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=AZD3514,120,0.0,0.0,0.007666666666666666,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=OSI-930,120,0.0,0.0,0.007726190476190476,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=AZ628,120,0.0,0.0,0.009833333333333333,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=TPCA-1,120,0.0,0.0,0.0075000000000000015,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=CEP-37440,120,0.0,0.0,0.00769047619047619,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Tivantinib,120,0.0,0.0,0.007238095238095238,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=AZD4547,120,0.0,0.0,0.007214285714285714,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=SB525334,120,0.0,0.0,0.009761904761904762,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=HMN-214,120,0.0,0.0,0.003857142857142857,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=GO-6976,120,0.0,0.0,0.009452380952380953,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=AZD-8330,120,0.0,0.0,0.010226190476190477,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=MGCD-265,120,0.0,0.0,0.008095238095238095,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=GSK256066,120,0.0,0.0,0.011369047619047619,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Tosedostat,120,0.0,0.0,0.007750000000000001,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Prednisolone,120,0.0,0.0,0.026023809523809522,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=HYDROXYUREA,120,0.0,0.0,0.0059880952380952385,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Decitabine,120,0.0,0.0,0.00819047619047619,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=CC-401,120,0.0,0.0,0.011369047619047619,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Saracatinib,120,0.0,0.0,0.003226190476190476,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Masitinib,120,0.0,0.0,0.012488095238095239,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=GSK-1070916,120,0.0,0.0,0.007761904761904762,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=R428,120,0.0,0.0,0.007547619047619048,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Colchicine,120,0.0,0.0,0.014535714285714285,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Tacalcitol,120,0.0,0.0,0.013690476190476192,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=LDN 193189,120,0.0,0.0,0.010464285714285714,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Resminostat,120,0.0,0.0,0.01636904761904762,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=RG7112,120,0.0,0.0,0.001714285714285714,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Ricolinostat,120,0.0,0.0,0.007678571428571429,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Oxybenzone,120,0.0,0.0,0.005416666666666666,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=ABT-199 (GDC-0199),120,0.0,0.0,0.01273809523809524,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Selumetinib,120,0.0,0.0,0.006607142857142857,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Cabozantinib,120,0.0,0.0,0.009714285714285713,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Crizotinib,120,0.0,0.0,0.011154761904761905,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Lamivudine,120,0.0,0.0,0.005773809523809524,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Ceritinib,120,0.0,0.0,0.004166666666666667,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Bosutinib,120,0.0,0.0,0.0051428571428571435,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Vandetanib,120,0.0,0.0,0.011154761904761905,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Mometasone Furoate,120,0.0,0.0,0.01875,0.0
T5c,T_cells,STATE,inflammatory_NFkB,perturbation=Clotrimazole,120,0.0,0.0,0.007023809523809524,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Atorvastatin,120,0.006363636363636364,0.0,0.09168939393939395,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,120,0.0,0.0,0.05953030303030304,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Topotecan,120,0.0,0.0,0.09837878787878787,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=BMS-265246,120,0.0,0.0,0.07784848484848485,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=AMD-070 (hydrochloride),120,0.0,0.0,0.08354545454545455,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=AT13387,120,0.013636363636363636,0.0,0.03240909090909091,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Desloratadine,120,0.0027272727272727275,0.0,0.09898484848484848,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Ganetespib (STA-9090),120,0.023636363636363636,0.0,0.034037878787878784,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=O-Demethylated Adapalene,120,0.0,0.0,0.09602272727272727,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=BAY 87-2243,120,0.015454545454545455,0.0,0.0676590909090909,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Ruxolitinib,120,0.0,0.0,0.07987878787878788,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Sgc-cbp30,120,0.0,0.0,0.07267424242424242,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=PF-04691502,120,0.0,0.0,0.07382575757575757,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Dactolisib,120,0.02090909090909091,0.0,0.07800757575757576,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Alogliptin,120,0.0,0.0,0.09757575757575757,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Clomipramine,120,0.019090909090909092,0.0,0.09325757575757576,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Protriptyline,120,0.006363636363636364,0.0,0.10259848484848484,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Phenylbutazone,120,0.0,0.0,0.07112121212121213,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Pomalidomide,120,0.0,0.0,0.06521212121212122,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=FK 866,120,0.005454545454545455,0.0,0.06925757575757575,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Perhexiline,120,0.0,0.0,0.11166666666666665,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=BMS-536924,120,0.022727272727272728,0.0,0.06975,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Penfluridol,120,0.0,0.0,0.09159848484848483,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Sunitinib,120,0.0,0.0,0.10684848484848483,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=I-BET151,120,0.0,0.0,0.03774999999999999,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=K-02288,120,0.0,0.0,0.09212878787878788,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Dovitinib,120,0.01090909090909091,0.0,0.07321969696969696,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Chlorpheniramine,120,0.0,0.0,0.09909090909090909,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=UNII-BXU45ZH6LI,85,0.0,0.0,0.021165775401069523,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=IKK Inhibitor VII,120,0.0,0.0,0.0868409090909091,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Quizartinib,120,0.0,0.0,0.08172727272727273,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Tivozanib,120,0.0,0.0,0.0793409090909091,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Foretinib,120,0.0,0.0,0.09591666666666665,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=BMS-777607,120,0.0,0.0,0.06734848484848485,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=AVL-292,120,0.0,0.0,0.10912121212121212,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Scriptaid,120,0.0009090909090909091,0.0,0.056106060606060604,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=RVX-208,120,0.0,0.0,0.05695454545454546,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Amiodarone,120,0.0,0.0,0.10228787878787877,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=RN-486,120,0.0,0.0,0.07103787878787877,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Tamatinib,120,0.0,0.0,0.08006060606060607,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=GW843682X,120,0.0,0.0,0.07022727272727274,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Porcn Inhibitor III,120,0.0,0.0,0.08844696969696969,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Navitoclax,120,0.0,0.0,0.06350757575757576,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=BAY 61-3606,120,0.02909090909090909,0.0,0.06152272727272727,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Ketoconazole,120,0.0,0.0,0.08862878787878789,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Isoniazid,120,0.0,0.0,0.07899242424242425,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=PD-0325901,120,0.007272727272727273,0.0,0.06146969696969697,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=TIE2 Kinase Inhibitor,120,0.0,0.0,0.08080303030303031,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=CGP 60474,81,0.0,0.0,0.007138047138047138,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=BMS-387032,120,0.0036363636363636364,0.0,0.052325757575757574,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=TL_HRAS26,120,0.0,0.0,0.09117424242424241,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Methotrexate,120,0.0,0.0,0.08809848484848486,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=LY2090314,120,0.017272727272727273,0.0,0.115,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Alvocidib,45,0.0,0.0,0.03668686868686869,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=IMD-0354,120,0.0,0.0,0.06246212121212122,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=MK-5108,120,0.0,0.0,0.09552272727272726,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Ixabepilone,120,0.0,0.0,0.07118939393939394,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=IN1451,105,0.015454545454545455,0.0,0.0183982683982684,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Proscillaridin A;Proscillaridin-A,120,0.023636363636363636,0.0,0.09426515151515151,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Palbociclib,120,0.0009090909090909091,0.0,0.08495454545454545,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Vardenafil,120,0.01,0.0,0.0919621212121212,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Disulfiram,120,0.0,0.0,0.07937878787878788,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Canertinib,120,0.0,0.0,0.09275757575757577,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Lapatinib,120,0.004545454545454545,0.0,0.08188636363636365,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Linagliptin,120,0.0,0.0,0.10877272727272727,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Raloxifene,120,0.0,0.0,0.09224242424242424,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Vorinostat,120,0.0,0.0,0.04301515151515152,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Trametinib,120,0.0,0.0,0.06598484848484848,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Dasatinib,120,0.0,0.0,0.06909848484848484,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Flutamide,120,0.0,0.0,0.07599242424242424,0.0
T5c,T_cells,STATE,effector_lymphocyte,perturbation=Idelalisib,120,0.0,0.0,0.08454545454545455,0.0
